state,recording_id,common_name,scientific_name,date,time,latitude,longitude,duration_metadata,audio_url,source_url,license,audit_action,audit_reason,flag_short_duration,flag_low_amplitude,flag_clipping,flag_low_quality,flag_any,file_size_bytes,duration_seconds,rms,peak_amplitude,quality,date_original,time_original,datetime_local,source_timezone,has_date,has_time,has_datetime_local,year,month,day_of_year,hour,minute,season,duration_metadata_seconds,duration_difference_seconds,duration_category,species_id
AZ,254988,Montezuma Quail,Cyrtonyx montezumae,2013-04-21,07:05:00,31.933,-109.264,3:00,https://xeno-canto.org/254988/download,https://xeno-canto.org/254988,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,2886310,180.06204081632654,0.005812307819724,0.2588974833488464,A,2013-04-21,07:05,2013-04-21 07:05:00,,True,True,True,2013.0,4.0,111.0,7.0,5.0,Spring,180,0.06204081632654379,Long (≥30s),Cyrtonyx montezumae
AZ,218539,Northern Shoveler,Spatula clypeata,2007-02-18,15:45:00,32.2306,-109.8239,1:02,https://xeno-canto.org/218539/download,https://xeno-canto.org/218539,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,754229,62.26446875,0.0310065560042858,0.6826306581497192,B,2007-02-18,15:45,2007-02-18 15:45:00,,True,True,True,2007.0,2.0,49.0,15.0,45.0,Winter,62,0.2644687499999989,Long (≥30s),Spatula clypeata
AZ,193255,Plain-capped Starthroat,Heliomaster constantii,2014-08-25,09:00:00,31.7244,-110.8805,0:11,https://xeno-canto.org/193255/download,https://xeno-canto.org/193255,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,192182,11.702857142857145,0.0047175851650536,0.2382823377847671,A,2014-08-25,09:00,2014-08-25 09:00:00,,True,True,True,2014.0,8.0,237.0,9.0,0.0,Summer,11,0.7028571428571446,Medium (10–30s),Heliomaster constantii
AZ,941132,Ring-necked Duck,Aythya collaris,2023-11-14,07:15:00,31.34,-109.273,0:09,https://xeno-canto.org/941132/download,https://xeno-canto.org/941132,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,2606446,9.0,0.0054751522839069,0.111050009727478,B,2023-11-14,07:15,2023-11-14 07:15:00,,True,True,True,2023.0,11.0,318.0,7.0,15.0,Fall,9,0.0,Short (3–10s),Aythya collaris
AZ,133346,Rivoli's Hummingbird,Eugenes fulgens,2011-06-04,07:13:00,31.906,-109.1543,0:36,https://xeno-canto.org/133346/download,https://xeno-canto.org/133346,https://creativecommons.org/licenses/by-nc-sa/3.0/,FLAG,low_amplitude,False,True,False,False,True,590907,36.62367346938776,0.0057676145806908,0.1229960620403289,A,2011-06-04,07:13,2011-06-04 07:13:00,,True,True,True,2011.0,6.0,155.0,7.0,13.0,Summer,36,0.6236734693877608,Long (≥30s),Eugenes fulgens
AZ,227104,Ruddy Duck,Oxyura jamaicensis,2007-02-18,15:30:00,32.2306,-109.8239,0:16,https://xeno-canto.org/227104/download,https://xeno-canto.org/227104,https://creativecommons.org/licenses/by-nc-nd/4.0/,FLAG,low_amplitude,False,True,False,False,True,197459,15.972,0.0092267245054245,0.3016034960746765,B,2007-02-18,15:30,2007-02-18 15:30:00,,True,True,True,2007.0,2.0,49.0,15.0,30.0,Winter,16,-0.02800000000000047,Medium (10–30s),Oxyura jamaicensis
TX,1106496,Acadian Flycatcher,Empidonax virescens,2026-04-29,10:19:00,29.8155,-99.5763,1:58,https://xeno-canto.org/1106496/download,https://xeno-canto.org/1106496,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,22695070,118.19977083333332,0.0220263227820396,0.6958928108215332,A,2026-04-29,10:19,2026-04-29 10:19:00,,True,True,True,2026.0,4.0,119.0,10.0,19.0,Spring,118,0.1997708333333179,Long (≥30s),Empidonax virescens
TX,109171,Acorn Woodpecker,Melanerpes formicivorus,2011-06-22,12:31:00,29.2512,-103.3098,0:17,https://xeno-canto.org/109171/download,https://xeno-canto.org/109171,https://creativecommons.org/licenses/by-nc-nd/2.5/,KEEP,none,False,False,False,False,False,290108,17.832,0.0161464437842369,0.2854591310024261,A,2011-06-22,12:31,2011-06-22 12:31:00,,True,True,True,2011.0,6.0,173.0,12.0,31.0,Summer,17,0.8320000000000007,Medium (10–30s),Melanerpes formicivorus
TX,452798,American Avocet,Recurvirostra americana,2017-12-17,10:08:00,26.1253,-97.9532,0:42,https://xeno-canto.org/452798/download,https://xeno-canto.org/452798,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,686050,42.576,0.0399038717150688,0.7066908478736877,B,2017-12-17,10:08,2017-12-17 10:08:00,,True,True,True,2017.0,12.0,351.0,10.0,8.0,Winter,42,0.5760000000000005,Long (≥30s),Recurvirostra americana
TX,154983,American Barn Owl,Tyto furcata,2013-11-15,00:30:00,26.5553,-98.068,0:24,https://xeno-canto.org/154983/download,https://xeno-canto.org/154983,https://creativecommons.org/licenses/by-nc-sa/3.0/,FLAG,low_amplitude,False,True,False,False,True,403596,24.920816326530613,0.0069774193689227,0.3151434957981109,A,2013-11-15,00:30,2013-11-15 00:30:00,,True,True,True,2013.0,11.0,319.0,0.0,30.0,Fall,24,0.9208163265306126,Medium (10–30s),Tyto furcata
TX,147270,American Coot,Fulica americana,2012-04-05,13:40:00,30.152,-103.2877,0:09,https://xeno-canto.org/147270/download,https://xeno-canto.org/147270,https://creativecommons.org/licenses/by-nc-sa/3.0/,FLAG,low_amplitude,False,True,False,False,True,161483,9.792,0.0045752045698463,0.0641796663403511,B,2012-04-05,13:40,2012-04-05 13:40:00,,True,True,True,2012.0,4.0,96.0,13.0,40.0,Spring,9,0.7919999999999998,Short (3–10s),Fulica americana
TX,92969,American Dusky Flycatcher,Empidonax oberholseri,2008-04-30,11:40:00,30.657,-104.151,0:14,https://xeno-canto.org/92969/download,https://xeno-canto.org/92969,https://creativecommons.org/licenses/by-nc-nd/2.5/,FLAG,low_amplitude,False,True,False,False,True,238032,14.576326530612246,0.0061417706310749,0.1666772961616516,B,2008-04-30,11:40,2008-04-30 11:40:00,,True,True,True,2008.0,4.0,121.0,11.0,40.0,Spring,14,0.5763265306122456,Medium (10–30s),Empidonax oberholseri
TX,228428,American Golden Plover,Pluvialis dominica,1998-04-10,10:00:00,35.3904,-94.4822,0:04,https://xeno-canto.org/228428/download,https://xeno-canto.org/228428,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,62022,4.658639455782313,0.0807170793414115,0.7099189758300781,B,1998-04-10,10:00,1998-04-10 10:00:00,,True,True,True,1998.0,4.0,100.0,10.0,0.0,Spring,4,0.6586394557823132,Short (3–10s),Pluvialis dominica
TX,92968,American Grey Flycatcher,Empidonax wrightii,2008-04-30,11:30:00,30.657,-104.151,2:52,https://xeno-canto.org/92968/download,https://xeno-canto.org/92968,https://creativecommons.org/licenses/by-nc-nd/2.5/,KEEP,none,False,False,False,False,False,2765418,172.5387755102041,0.0111101809889078,0.3233970105648041,B,2008-04-30,11:30,2008-04-30 11:30:00,,True,True,True,2008.0,4.0,121.0,11.0,30.0,Spring,172,0.5387755102040899,Long (≥30s),Empidonax wrightii
TX,452826,American Herring Gull,Larus smithsonianus,2017-12-11,15:08:00,29.3334,-94.742,0:08,https://xeno-canto.org/452826/download,https://xeno-canto.org/452826,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,140359,8.472,0.0732724890112876,0.7139740586280823,B,2017-12-11,15:08,2017-12-11 15:08:00,,True,True,True,2017.0,12.0,345.0,15.0,8.0,Winter,8,0.47199999999999953,Short (3–10s),Larus smithsonianus
TX,297550,American Kestrel,Falco sparverius,2015-03-26,12:30:00,29.3728,-103.4782,0:17,https://xeno-canto.org/297550/download,https://xeno-canto.org/297550,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,285967,17.524308390022675,0.0277623683214187,0.3502825796604156,B,2015-03-26,12:30,2015-03-26 12:30:00,,True,True,True,2015.0,3.0,85.0,12.0,30.0,Spring,17,0.524308390022675,Medium (10–30s),Falco sparverius
TX,317023,American White Ibis,Eudocimus albus,2016-05-15,07:00:00,29.7278,-93.8523,0:16,https://xeno-canto.org/317023/download,https://xeno-canto.org/317023,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,268711,16.464979166666666,0.0432240441441535,0.7314532995223999,B,2016-05-15,07:00,2016-05-15 07:00:00,,True,True,True,2016.0,5.0,136.0,7.0,0.0,Spring,16,0.46497916666666583,Medium (10–30s),Eudocimus albus
TX,216516,American Woodcock,Scolopax minor,2014-02-02,06:48:00,32.7203,-93.5284,0:04,https://xeno-canto.org/216516/download,https://xeno-canto.org/216516,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,202311,4.863786848072563,0.1819393336772918,0.8031227588653564,B,2014-02-02,06:48,2014-02-02 06:48:00,,True,True,True,2014.0,2.0,33.0,6.0,48.0,Winter,4,0.8637868480725626,Short (3–10s),Scolopax minor
TX,132678,Ash-throated Flycatcher,Myiarchus cinerascens,1997-04-13,07:00:00,29.375,-99.9828,1:41,https://xeno-canto.org/132678/download,https://xeno-canto.org/132678,https://creativecommons.org/licenses/by-nc-sa/3.0/,KEEP,none,False,False,False,False,False,1622796,101.12,0.0287111569195985,0.7165650129318237,B,1997-04-13,07:00,1997-04-13 07:00:00,,True,True,True,1997.0,4.0,103.0,7.0,0.0,Spring,101,0.12000000000000455,Long (≥30s),Myiarchus cinerascens
TX,750809,Barred Owl,Strix varia,2022-09-25,08:00:00,33.6269,-98.3183,0:55,https://xeno-canto.org/750809/download,https://xeno-canto.org/750809,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,2242486,55.873333333333335,0.0063166725449264,0.0769765898585319,B,2022-09-25,08:00,2022-09-25 08:00:00,,True,True,True,2022.0,9.0,268.0,8.0,0.0,Fall,55,0.8733333333333348,Long (≥30s),Strix varia
TX,288791,Belted Kingfisher,Megaceryle alcyon,2015-11-02,07:30:00,31.128,-99.3849,0:00,https://xeno-canto.org/288791/download,https://xeno-canto.org/288791,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,short_duration,True,False,False,False,True,36929,0.744,0.0298816487193107,0.151870921254158,B,2015-11-02,07:30,2015-11-02 07:30:00,,True,True,True,2015.0,11.0,306.0,7.0,30.0,Fall,0,0.744,Very short (<3s),Megaceryle alcyon
TX,543757,Black Phoebe,Sayornis nigricans,2020-04-04,12:00:00,35.2517,-106.5932,0:54,https://xeno-canto.org/543757/download,https://xeno-canto.org/543757,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,1737362,54.05866666666667,0.0055031925439834,0.2569843530654907,B,2020-04-04,12:00,2020-04-04 12:00:00,,True,True,True,2020.0,4.0,95.0,12.0,0.0,Spring,54,0.05866666666666731,Long (≥30s),Sayornis nigricans
TX,565888,Black Rail,Laterallus jamaicensis,2020-06-06,15:00:00,29.0548,-95.2277,0:56,https://xeno-canto.org/565888/download,https://xeno-canto.org/565888,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,2246202,55.960090702947845,0.0515796840190887,0.8999384641647339,A,2020-06-06,15:00,2020-06-06 15:00:00,,True,True,True,2020.0,6.0,158.0,15.0,0.0,Summer,56,-0.03990929705215507,Long (≥30s),Laterallus jamaicensis
TX,229133,Black Skimmer,Rynchops niger,1999-04-08,07:00:00,29.2778,-94.8127,0:13,https://xeno-canto.org/229133/download,https://xeno-canto.org/229133,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,162151,13.05034013605442,0.0822205021977424,0.6810378432273865,A,1999-04-08,07:00,1999-04-08 07:00:00,,True,True,True,1999.0,4.0,98.0,7.0,0.0,Spring,13,0.05034013605441956,Medium (10–30s),Rynchops niger
TX,705782,Black-bellied Whistling Duck,Dendrocygna autumnalis,2022-02-23,14:31:00,26.1271,-97.9581,0:29,https://xeno-canto.org/705782/download,https://xeno-canto.org/705782,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,1184582,29.4218820861678,0.0407714545726776,0.4364127814769745,A,2022-02-23,14:31,2022-02-23 14:31:00,,True,True,True,2022.0,2.0,54.0,14.0,31.0,Winter,29,0.4218820861677983,Medium (10–30s),Dendrocygna autumnalis
TX,297543,Black-chinned Hummingbird,Archilochus alexandri,2015-03-26,12:00:00,29.3728,-103.4782,0:17,https://xeno-canto.org/297543/download,https://xeno-canto.org/297543,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,286818,17.577551020408162,0.0141457440331578,0.2151176929473877,B,2015-03-26,12:00,2015-03-26 12:00:00,,True,True,True,2015.0,3.0,85.0,12.0,0.0,Spring,17,0.577551020408162,Medium (10–30s),Archilochus alexandri
TX,452831,Black-crowned Night Heron,Nycticorax nycticorax,2017-12-13,14:06:00,26.1375,-97.1743,0:12,https://xeno-canto.org/452831/download,https://xeno-canto.org/452831,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,205697,12.552,0.0242709275335073,0.701155960559845,B,2017-12-13,14:06,2017-12-13 14:06:00,,True,True,True,2017.0,12.0,347.0,14.0,6.0,Winter,12,0.5519999999999996,Medium (10–30s),Nycticorax nycticorax
TX,862339,Black-necked Stilt,Himantopus mexicanus,2024-01-02,17:05:00,25.8199,-100.1585,0:01,https://xeno-canto.org/862339/download,https://xeno-canto.org/862339,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,short_duration,True,False,False,False,True,32367,1.056,0.0107253128662705,0.0729405879974365,B,2024-01-02,17:05,2024-01-02 17:05:00,,True,True,True,2024.0,1.0,2.0,17.0,5.0,Winter,1,0.05600000000000005,Very short (<3s),Himantopus mexicanus
TX,218546,Blue-winged Teal,Spatula discors,1999-04-01,07:00:00,35.442,-94.9943,0:19,https://xeno-canto.org/218546/download,https://xeno-canto.org/218546,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,239255,19.4768253968254,0.0443443357944488,0.4717092216014862,B,1999-04-01,07:00,1999-04-01 07:00:00,,True,True,True,1999.0,4.0,91.0,7.0,0.0,Spring,19,0.4768253968254008,Medium (10–30s),Spatula discors
TX,495180,Broad-tailed Hummingbird,Selasphorus platycercus,2019-08-22,08:36:00,35.7426,-105.6763,1:13,https://xeno-canto.org/495180/download,https://xeno-canto.org/495180,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,2939585,73.30391666666667,0.0190138146281242,0.5588054060935974,B,2019-08-22,08:36,2019-08-22 08:36:00,,True,True,True,2019.0,8.0,234.0,8.0,36.0,Summer,73,0.30391666666666595,Long (≥30s),Selasphorus platycercus
TX,57994,Broad-winged Hawk,Buteo platypterus,2010-07-15,14:00:00,32.981,-94.76,2:08,https://xeno-canto.org/57994/download,https://xeno-canto.org/57994,https://creativecommons.org/licenses/by-nc-nd/2.5/,KEEP,none,False,False,False,False,False,784132,128.92716666666666,0.0195507165044546,0.6065190434455872,B,2010-07-15,14:00,2010-07-15 14:00:00,,True,True,True,2010.0,7.0,196.0,14.0,0.0,Summer,128,0.9271666666666647,Long (≥30s),Buteo platypterus
TX,247711,Brown-crested Flycatcher,Myiarchus tyrannulus,2015-06-02,07:30:00,30.1468,-97.6244,0:44,https://xeno-canto.org/247711/download,https://xeno-canto.org/247711,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,436869,44.706643990929706,0.0100133651867508,0.1559065580368042,B,2015-06-02,07:30,2015-06-02 07:30:00,,True,True,True,2015.0,6.0,153.0,7.0,30.0,Summer,44,0.706643990929706,Long (≥30s),Myiarchus tyrannulus
TX,130831,Buff-bellied Hummingbird,Amazilia yucatanensis,2013-04-18,07:00:00,25.8501,-97.4169,0:16,https://xeno-canto.org/130831/download,https://xeno-canto.org/130831,https://creativecommons.org/licenses/by-nc-sa/3.0/,KEEP,none,False,False,False,False,False,413988,16.896,0.03639892116189,0.7984772324562073,A,2013-04-18,07:00,2013-04-18 07:00:00,,True,True,True,2013.0,4.0,108.0,7.0,0.0,Spring,16,0.8960000000000008,Medium (10–30s),Amazilia yucatanensis
TX,92956,Buff-breasted Flycatcher,Empidonax fulvifrons,2008-04-30,09:35:00,30.657,-104.151,0:54,https://xeno-canto.org/92956/download,https://xeno-canto.org/92956,https://creativecommons.org/licenses/by-nc-nd/2.5/,FLAG,clipping,False,False,True,False,True,871246,54.15183673469388,0.0168538112193346,1.0004068613052368,B,2008-04-30,09:35,2008-04-30 09:35:00,,True,True,True,2008.0,4.0,121.0,9.0,35.0,Spring,54,0.15183673469388026,Long (≥30s),Empidonax fulvifrons
TX,731959,Burrowing Owl,Athene cunicularia,2022-06-11,07:00:00,33.9803,-98.9102,0:30,https://xeno-canto.org/731959/download,https://xeno-canto.org/731959,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,1213405,30.163916666666665,0.001408138195984,0.0264782812446355,B,2022-06-11,07:00,2022-06-11 07:00:00,,True,True,True,2022.0,6.0,162.0,7.0,0.0,Summer,30,0.16391666666666538,Long (≥30s),Athene cunicularia
TX,179040,Cabot's Tern,Thalasseus acuflavidus,2014-04-22,09:00:00,29.7589,-93.5804,1:18,https://xeno-canto.org/179040/download,https://xeno-canto.org/179040,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,1267102,78.88979591836734,0.0239696819335222,0.438025027513504,B,2014-04-22,09:00,2014-04-22 09:00:00,,True,True,True,2014.0,4.0,112.0,9.0,0.0,Spring,78,0.8897959183673407,Long (≥30s),Thalasseus acuflavidus
TX,452954,Caspian Tern,Hydroprogne caspia,2017-12-14,16:15:00,26.1375,-97.1743,0:12,https://xeno-canto.org/452954/download,https://xeno-canto.org/452954,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,197626,12.048,0.0360310189425945,0.706341564655304,B,2017-12-14,16:15,2017-12-14 16:15:00,,True,True,True,2017.0,12.0,348.0,16.0,15.0,Winter,12,0.04800000000000004,Medium (10–30s),Hydroprogne caspia
TX,34088,Cassin's Kingbird,Tyrannus vociferans,2009-05-10,10:30:00,31.912536,-104.878922,0:29,https://xeno-canto.org/34088/download,https://xeno-canto.org/34088,https://creativecommons.org/licenses/by-nc-nd/2.5/,KEEP,none,False,False,False,False,False,480499,29.736,0.0385905876755714,0.7075484991073608,A,2009-05-10,10:30,2009-05-10 10:30:00,,True,True,True,2009.0,5.0,130.0,10.0,30.0,Spring,29,0.7360000000000007,Medium (10–30s),Tyrannus vociferans
TX,392829,Chilean Elaenia,Elaenia chilensis,2008-02-10,15:30:00,26.0988,-97.1678,0:45,https://xeno-canto.org/392829/download,https://xeno-canto.org/392829,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,729126,45.24408163265306,0.0361664146184921,0.4348998963832855,B,2008-02-10,15:30,2008-02-10 15:30:00,,True,True,True,2008.0,2.0,41.0,15.0,30.0,Winter,45,0.2440816326530566,Long (≥30s),Elaenia chilensis
TX,278460,Chimney Swift,Chaetura pelagica,2015-05-15,07:33:00,27.3178,-97.6797,0:06,https://xeno-canto.org/278460/download,https://xeno-canto.org/278460,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,114703,6.864,0.0038460420910269,0.122446209192276,B,2015-05-15,07:33,2015-05-15 07:33:00,,True,True,True,2015.0,5.0,135.0,7.0,33.0,Spring,6,0.8639999999999999,Short (3–10s),Chaetura pelagica
TX,34952,Chuck-will's-widow,Antrostomus carolinensis,2009-05-29,21:30:00,29.7417,-100.3948,0:58,https://xeno-canto.org/34952/download,https://xeno-canto.org/34952,https://creativecommons.org/licenses/by-nc-nd/2.5/,KEEP,none,False,False,False,False,False,946220,58.848,0.0612985454499721,0.7794572114944458,A,2009-05-29,21:30,2009-05-29 21:30:00,,True,True,True,2009.0,5.0,149.0,21.0,30.0,Spring,58,0.847999999999999,Long (≥30s),Antrostomus carolinensis
TX,233760,Chukar Partridge,Alectoris chukar,2015-03-31,19:00:00,35.8839,-106.3035,0:13,https://xeno-canto.org/233760/download,https://xeno-canto.org/233760,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,331301,13.296,0.0321276634931564,0.3390863537788391,A,2015-03-31,19:00,2015-03-31 19:00:00,,True,True,True,2015.0,3.0,90.0,19.0,0.0,Spring,13,0.2959999999999994,Medium (10–30s),Alectoris chukar
TX,77519,Clapper Rail,Rallus crepitans,2011-05-05,18:30:00,29.767,-93.88,0:34,https://xeno-canto.org/77519/download,https://xeno-canto.org/77519,https://creativecommons.org/licenses/by-nc-nd/2.5/,KEEP,none,False,False,False,False,False,549375,34.037551020408166,0.0288177039474248,0.6642608046531677,B,2011-05-05,18:30,2011-05-05 18:30:00,,True,True,True,2011.0,5.0,125.0,18.0,30.0,Spring,34,0.03755102040816638,Long (≥30s),Rallus crepitans
TX,123297,Clark's Grebe,Aechmophorus clarkii,2011-08-02,12:15:00,30.9708,-103.7245,0:08,https://xeno-canto.org/123297/download,https://xeno-canto.org/123297,https://creativecommons.org/licenses/by-nc-sa/3.0/,KEEP,none,False,False,False,False,False,140076,8.334,0.0327798090875148,0.7023134827613831,B,2011-08-02,12:15,2011-08-02 12:15:00,,True,True,True,2011.0,8.0,214.0,12.0,15.0,Summer,8,0.33399999999999963,Short (3–10s),Aechmophorus clarkii
TX,147312,Common Black Hawk,Buteogallus anthracinus,2012-04-04,10:48:00,30.6057,-103.8965,0:07,https://xeno-canto.org/147312/download,https://xeno-canto.org/147312,https://creativecommons.org/licenses/by-nc-sa/3.0/,FLAG,low_amplitude,False,True,False,False,True,122365,7.344,0.0081761833280324,0.0957488492131233,B,2012-04-04,10:48,2012-04-04 10:48:00,,True,True,True,2012.0,4.0,95.0,10.0,48.0,Spring,7,0.3440000000000003,Short (3–10s),Buteogallus anthracinus
TX,452962,Common Gallinule,Gallinula galeata,2017-12-13,13:20:00,26.1375,-97.1743,0:27,https://xeno-canto.org/452962/download,https://xeno-canto.org/452962,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,437591,27.048,0.0349582135677337,0.7677046060562134,A,2017-12-13,13:20,2017-12-13 13:20:00,,True,True,True,2017.0,12.0,347.0,13.0,20.0,Winter,27,0.047999999999998266,Medium (10–30s),Gallinula galeata
TX,141468,Common Ground Dove,Columbina passerina,2013-06-28,14:00:00,30.0801,-99.5027,0:15,https://xeno-canto.org/141468/download,https://xeno-canto.org/141468,https://creativecommons.org/licenses/by-nc-sa/3.0/,KEEP,none,False,False,False,False,False,258077,15.830204081632653,0.0175066255033016,0.2943485975265503,B,2013-06-28,14:00,2013-06-28 14:00:00,,True,True,True,2013.0,6.0,179.0,14.0,0.0,Summer,15,0.8302040816326528,Medium (10–30s),Columbina passerina
TX,416763,Common Nighthawk,Chordeiles minor,2018-05-23,12:45:37,29.5698,-94.5341,1:05,https://xeno-canto.org/416763/download,https://xeno-canto.org/416763,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,1053187,65.51510204081633,0.0566366165876388,0.9331979751586914,A,2018-05-23,12:45:37,2018-05-23 12:45:37,,True,True,True,2018.0,5.0,143.0,12.0,45.0,Spring,65,0.5151020408163305,Long (≥30s),Chordeiles minor
TX,845953,Common Ostrich,Struthio camelus,2020-07-01,15:30:00,31.7063,-97.5129,0:00,https://xeno-canto.org/845953/download,https://xeno-canto.org/845953,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,short_duration,True,False,False,False,True,74316,0.8420861678004535,0.232941061258316,0.89129638671875,B,2020-07-01,15:30,2020-07-01 15:30:00,,True,True,True,2020.0,7.0,183.0,15.0,30.0,Summer,0,0.8420861678004535,Very short (<3s),Struthio camelus
TX,656787,Common Poorwill,Phalaenoptilus nuttallii,2021-06-10,05:30:00,25.8642,-100.161,0:02,https://xeno-canto.org/656787/download,https://xeno-canto.org/656787,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,short_duration;low_amplitude,True,True,False,False,True,57800,2.112,0.0027312533929944,0.0506213866174221,A,2021-06-10,05:30,2021-06-10 05:30:00,,True,True,True,2021.0,6.0,161.0,5.0,30.0,Summer,2,0.1120000000000001,Very short (<3s),Phalaenoptilus nuttallii
TX,123582,Cooper's Hawk,Accipiter cooperii,2013-03-02,09:45:00,30.3408,-97.8942,0:20,https://xeno-canto.org/123582/download,https://xeno-canto.org/123582,https://creativecommons.org/licenses/by-nc-sa/3.0/,KEEP,none,False,False,False,False,False,340139,20.483625,0.0152787184342741,0.8738348484039307,B,2013-03-02,09:45,2013-03-02 09:45:00,,True,True,True,2013.0,3.0,61.0,9.0,45.0,Spring,20,0.48362499999999997,Medium (10–30s),Accipiter cooperii
TX,860393,Cordilleran Flycatcher,Empidonax occidentalis,2023-05-11,10:46:00,29.2522,-103.3003,0:13,https://xeno-canto.org/860393/download,https://xeno-canto.org/860393,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,215864,13.131950113378684,0.0832786709070205,0.959693193435669,A,2023-05-11,10:46,2023-05-11 10:46:00,,True,True,True,2023.0,5.0,131.0,10.0,46.0,Spring,13,0.131950113378684,Medium (10–30s),Empidonax occidentalis
TX,318524,Couch's Kingbird,Tyrannus couchii,2015-05-13,06:56:00,26.1762,-98.3862,1:55,https://xeno-canto.org/318524/download,https://xeno-canto.org/318524,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,1853438,115.536,0.0333217307925224,0.7443395256996155,A,2015-05-13,06:56,2015-05-13 06:56:00,,True,True,True,2015.0,5.0,133.0,6.0,56.0,Spring,115,0.5360000000000014,Long (≥30s),Tyrannus couchii
TX,56210,Downy Woodpecker,Dryobates pubescens,2010-06-17,17:20:00,29.649,-95.014,0:37,https://xeno-canto.org/56210/download,https://xeno-canto.org/56210,https://creativecommons.org/licenses/by-nc-nd/2.5/,FLAG,clipping,False,False,True,False,True,1206746,37.477006802721085,0.1586711257696151,1.00030255317688,B,2010-06-17,17:20 CDT,2010-06-17 17:20:00,CDT,True,True,True,2010.0,6.0,168.0,17.0,20.0,Summer,37,0.4770068027210854,Long (≥30s),Dryobates pubescens
TX,705767,Dunlin,Calidris alpina,2022-02-24,09:07:00,25.992,-97.1822,0:24,https://xeno-canto.org/705767/download,https://xeno-canto.org/705767,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,992265,24.629115646258505,0.0505985356867313,0.3960119485855102,B,2022-02-24,9:07,2022-02-24 09:07:00,,True,True,True,2022.0,2.0,55.0,9.0,7.0,Winter,24,0.629115646258505,Medium (10–30s),Calidris alpina
TX,200277,Dusky-capped Flycatcher,Myiarchus tuberculifer,2014-10-28,11:36:00,30.3245,-98.2553,0:35,https://xeno-canto.org/200277/download,https://xeno-canto.org/200277,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,576348,35.61909297052154,0.0161538254469633,0.3442975282669067,B,2014-10-28,11:36,2014-10-28 11:36:00,,True,True,True,2014.0,10.0,301.0,11.0,36.0,Fall,35,0.6190929705215424,Long (≥30s),Myiarchus tuberculifer
